date,product_code,crop_name,crop_group,crop_sequence,regime,system_class,observed_samples,ndvi_median,ndvi_q25,ndvi_q75,total_units,total_samples,observed_sample_fraction,curve_valid,ndvi_median_30d,group_id,color
2024-09-11,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,14,0.1435215696692466,0.1066750660538673,0.1796104349195957,15,15,0.9333333333333332,True,0.1435215696692466,1-s-dryland-trigo-blando,#D55E00
2024-09-16,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,13,0.139840543270111,0.1177184507250785,0.1588278114795684,15,15,0.8666666666666667,True,0.1435215696692466,1-s-dryland-trigo-blando,#D55E00
2024-09-26,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,8,0.1552962213754654,0.1327457632869482,0.1713796816766262,15,15,0.5333333333333333,True,0.1552962213754654,1-s-dryland-trigo-blando,#D55E00
2024-10-11,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.2087136507034301,0.1342475861310959,0.2565902844071388,15,15,1.0,True,0.1907924115657806,1-s-dryland-trigo-blando,#D55E00
2024-10-21,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1728711724281311,0.1332403197884559,0.2204810157418251,15,15,1.0,True,0.2087136507034301,1-s-dryland-trigo-blando,#D55E00
2024-11-05,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.2449923008680343,0.1897370591759681,0.2641475796699524,15,15,1.0,True,0.2919924184679985,1-s-dryland-trigo-blando,#D55E00
2024-11-10,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.3389925360679626,0.2990967929363251,0.4052658081054687,15,15,1.0,True,0.2919924184679985,1-s-dryland-trigo-blando,#D55E00
2024-12-05,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.6678116321563721,0.4365414381027221,0.7368660569190979,15,15,1.0,True,0.6739598512649536,1-s-dryland-trigo-blando,#D55E00
2024-12-10,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.6529744267463684,0.417145624756813,0.7400950789451599,15,15,1.0,True,0.6678116321563721,1-s-dryland-trigo-blando,#D55E00
2024-12-15,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.6825711727142334,0.4190606325864792,0.7661870419979095,15,15,1.0,True,0.6678116321563721,1-s-dryland-trigo-blando,#D55E00
2024-12-20,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.6801080703735352,0.4180854558944702,0.7506831288337708,15,15,1.0,True,0.6801080703735352,1-s-dryland-trigo-blando,#D55E00
2024-12-25,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.6279616355895996,0.3727037459611892,0.7390617430210114,15,15,1.0,True,0.6825711727142334,1-s-dryland-trigo-blando,#D55E00
2025-01-04,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.7049261927604675,0.4484336078166961,0.7696928381919861,15,15,1.0,True,0.6908552348613739,1-s-dryland-trigo-blando,#D55E00
2025-01-09,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.7198699712753296,0.4464711397886276,0.7782868146896362,15,15,1.0,True,0.6908552348613739,1-s-dryland-trigo-blando,#D55E00
2025-01-14,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.6767842769622803,0.4368911683559418,0.7483662962913513,15,15,1.0,True,0.6908552348613739,1-s-dryland-trigo-blando,#D55E00
2025-01-24,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,13,0.6673318147659302,0.5317652225494385,0.7147972583770752,15,15,0.8666666666666667,True,0.6444278955459595,1-s-dryland-trigo-blando,#D55E00
2025-02-03,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.6041289567947388,0.3643696010112762,0.7165631353855133,15,15,1.0,True,0.6128264665603638,1-s-dryland-trigo-blando,#D55E00
2025-02-08,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.6215239763259888,0.3714022636413574,0.7500391900539398,15,15,1.0,True,0.6046953797340393,1-s-dryland-trigo-blando,#D55E00
2025-02-13,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.5779499411582947,0.369031548500061,0.7302671372890472,15,15,1.0,True,0.6046953797340393,1-s-dryland-trigo-blando,#D55E00
2025-02-23,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.6052618026733398,0.3835567384958267,0.7476473152637482,15,15,1.0,True,0.5916503667831421,1-s-dryland-trigo-blando,#D55E00
2025-03-05,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,14,0.5780389308929443,0.5050258934497833,0.7348455488681793,15,15,0.9333333333333332,True,0.6134349256753922,1-s-dryland-trigo-blando,#D55E00
2025-03-10,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,12,0.6216080486774445,0.399862989783287,0.7139762789011002,15,15,0.8,True,0.5998234897851944,1-s-dryland-trigo-blando,#D55E00
2025-03-15,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.7310513257980347,0.56149722635746,0.8514792919158936,15,15,1.0,True,0.6508709043264389,1-s-dryland-trigo-blando,#D55E00
2025-03-25,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,10,0.5522067844867706,0.4428040385246277,0.7792427241802216,15,15,0.6666666666666666,True,0.6832897961139679,1-s-dryland-trigo-blando,#D55E00
2025-03-27,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.6964102983474731,0.5447799414396286,0.8036856055259705,15,15,1.0,True,0.6832897961139679,1-s-dryland-trigo-blando,#D55E00
2025-03-30,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.6801337599754333,0.5539493262767792,0.8034920990467072,15,15,1.0,True,0.6801337599754333,1-s-dryland-trigo-blando,#D55E00
2025-04-06,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.6864458322525024,0.6050056219100952,0.8226381242275238,15,15,1.0,True,0.6832897961139679,1-s-dryland-trigo-blando,#D55E00
2025-04-09,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.6577237844467163,0.605756938457489,0.7742414474487305,15,15,1.0,True,0.6832897961139679,1-s-dryland-trigo-blando,#D55E00
2025-04-16,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.7199324369430542,0.6763340830802917,0.8504104316234589,15,15,1.0,True,0.6582746505737305,1-s-dryland-trigo-blando,#D55E00
2025-04-24,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.6582746505737305,0.5743929445743561,0.7664087414741516,15,15,1.0,True,0.6266463398933411,1-s-dryland-trigo-blando,#D55E00
2025-04-26,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.6266463398933411,0.5438767075538635,0.7348611056804657,15,15,1.0,True,0.6266463398933411,1-s-dryland-trigo-blando,#D55E00
2025-05-04,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.5241730213165283,0.4067196846008301,0.5924795567989349,15,15,1.0,True,0.5241730213165283,1-s-dryland-trigo-blando,#D55E00
2025-05-06,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,9,0.4923608899116516,0.3859259784221649,0.5231161713600159,15,15,0.6,True,0.5241730213165283,1-s-dryland-trigo-blando,#D55E00
2025-05-16,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.404975563287735,0.2838529646396637,0.4669056236743927,15,15,1.0,True,0.3398952633142471,1-s-dryland-trigo-blando,#D55E00
2025-05-24,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.2748149633407593,0.220288299024105,0.3109324127435684,15,15,1.0,True,0.2323472499847412,1-s-dryland-trigo-blando,#D55E00
2025-05-26,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.2440069317817688,0.2024018913507461,0.2781160175800323,15,15,1.0,True,0.2323472499847412,1-s-dryland-trigo-blando,#D55E00
2025-05-29,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.2206875681877136,0.1930691078305244,0.2407762929797172,15,15,1.0,True,0.2206875681877136,1-s-dryland-trigo-blando,#D55E00
2025-06-03,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.2104243785142898,0.1814378872513771,0.2140689343214035,15,15,1.0,True,0.2104243785142898,1-s-dryland-trigo-blando,#D55E00
2025-06-08,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1860859096050262,0.1658649146556854,0.191590666770935,15,15,1.0,True,0.1860859096050262,1-s-dryland-trigo-blando,#D55E00
2025-06-13,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.13785120844841,0.1320769786834716,0.1568227708339691,15,15,1.0,True,0.1415137499570846,1-s-dryland-trigo-blando,#D55E00
2025-06-18,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1451762914657592,0.1402289047837257,0.162783570587635,15,15,1.0,True,0.1359435617923736,1-s-dryland-trigo-blando,#D55E00
2025-06-23,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1340359151363372,0.1295120567083358,0.1539863049983978,15,15,1.0,True,0.1324629336595535,1-s-dryland-trigo-blando,#D55E00
2025-06-28,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1324311792850494,0.1279065012931823,0.1433870866894722,15,15,1.0,True,0.1324311792850494,1-s-dryland-trigo-blando,#D55E00
2025-07-03,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1313125789165496,0.1152078807353973,0.142557755112648,15,15,1.0,True,0.1275613158941269,1-s-dryland-trigo-blando,#D55E00
2025-07-05,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.120039127767086,0.106225024908781,0.1334918290376663,15,15,1.0,True,0.1275613158941269,1-s-dryland-trigo-blando,#D55E00
2025-07-08,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1324629336595535,0.1234005987644195,0.1463442519307136,15,15,1.0,True,0.1238100528717041,1-s-dryland-trigo-blando,#D55E00
2025-07-13,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1238100528717041,0.106714341789484,0.132575087249279,15,15,1.0,True,0.1188620217144489,1-s-dryland-trigo-blando,#D55E00
2025-07-15,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1118904575705528,0.096593115478754,0.1281297281384468,15,15,1.0,True,0.1188620217144489,1-s-dryland-trigo-blando,#D55E00
2025-07-18,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1176849156618118,0.1070608310401439,0.1390814632177353,15,15,1.0,True,0.1180827915668487,1-s-dryland-trigo-blando,#D55E00
2025-07-25,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,13,0.1168914809823036,0.1084436252713203,0.1300021708011627,15,15,0.8666666666666667,True,0.1172881983220577,1-s-dryland-trigo-blando,#D55E00
2025-07-28,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1131684035062789,0.1030996777117252,0.133701704442501,15,15,1.0,True,0.1150299422442913,1-s-dryland-trigo-blando,#D55E00
2025-08-02,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1184806674718856,0.1044502556324005,0.1418273448944091,15,15,1.0,True,0.1168914809823036,1-s-dryland-trigo-blando,#D55E00
2025-08-04,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,8,0.1382140070199966,0.0944489799439907,0.1474611386656761,15,15,0.5333333333333333,True,0.1168914809823036,1-s-dryland-trigo-blando,#D55E00
2025-08-07,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1109107211232185,0.098708339035511,0.1390720903873443,15,15,1.0,True,0.1176860742270946,1-s-dryland-trigo-blando,#D55E00
2025-08-12,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1126461327075958,0.0997037068009376,0.1397500708699226,15,15,1.0,True,0.1292041763663292,1-s-dryland-trigo-blando,#D55E00
2025-08-14,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1221719458699226,0.1031231619417667,0.148173488676548,15,15,1.0,True,0.1292041763663292,1-s-dryland-trigo-blando,#D55E00
2025-08-22,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1416830420494079,0.1122447252273559,0.1671325415372848,15,15,1.0,True,0.1339073963463306,1-s-dryland-trigo-blando,#D55E00
2025-08-24,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1376265734434127,0.1113245002925396,0.1675785183906555,15,15,1.0,True,0.1339073963463306,1-s-dryland-trigo-blando,#D55E00
2025-08-27,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,14,0.1362364068627357,0.1248107366263866,0.1639117039740085,15,15,0.9333333333333332,True,0.1339073963463306,1-s-dryland-trigo-blando,#D55E00
2025-09-01,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.144654095172882,0.1189380288124084,0.1712868958711624,15,15,1.0,True,0.1362364068627357,1-s-dryland-trigo-blando,#D55E00
2025-09-03,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1315783858299255,0.1078790947794914,0.1608228906989097,15,15,1.0,True,0.1362364068627357,1-s-dryland-trigo-blando,#D55E00
2025-09-06,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1253870129585266,0.1061267703771591,0.1589060425758361,15,15,1.0,True,0.1339073963463306,1-s-dryland-trigo-blando,#D55E00
2025-09-11,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1308076977729797,0.1091553606092929,0.153256855905056,15,15,1.0,True,0.1356969326734542,1-s-dryland-trigo-blando,#D55E00
2025-09-23,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.139815479516983,0.125063981860876,0.1697931215167045,15,15,1.0,True,0.139815479516983,1-s-dryland-trigo-blando,#D55E00
2025-09-26,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1461607962846756,0.1341371014714241,0.1751438751816749,15,15,1.0,True,0.1404155641794204,1-s-dryland-trigo-blando,#D55E00
2025-10-01,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1410156488418579,0.1259140148758888,0.1682021617889404,15,15,1.0,True,0.139815479516983,1-s-dryland-trigo-blando,#D55E00
2025-10-06,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1375930905342102,0.1241932585835456,0.160965621471405,15,15,1.0,True,0.1387042850255966,1-s-dryland-trigo-blando,#D55E00
2025-10-16,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,10,0.1230194456875324,0.1106955111026763,0.1317315064370632,15,15,0.6666666666666666,True,0.1371977031230926,1-s-dryland-trigo-blando,#D55E00
2025-10-21,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1298457384109497,0.1109197922050952,0.1454970315098762,15,15,1.0,True,0.1335217207670211,1-s-dryland-trigo-blando,#D55E00
2025-10-23,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1371977031230926,0.1202085427939891,0.1561595648527145,15,15,1.0,True,0.1335217207670211,1-s-dryland-trigo-blando,#D55E00
2025-10-26,1,Trigo blando,Cereal de invierno,Trigo blando,S,dryland,15,0.1667984426021576,0.1358322277665138,0.1812692880630493,15,15,1.0,True,0.1335217207670211,1-s-dryland-trigo-blando,#D55E00
2024-09-11,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.8811511993408203,0.7785799205303192,0.8959403485059738,34,34,1.0,True,0.8781422972679138,4-r-irrigated-non-pivot-maiz,#E6AB02
2024-09-16,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.8751333951950073,0.7145525962114334,0.912104532122612,34,34,1.0,True,0.8781422972679138,4-r-irrigated-non-pivot-maiz,#E6AB02
2024-10-11,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.7952563762664795,0.4108215570449829,0.8973797857761383,34,34,1.0,True,0.7559835314750671,4-r-irrigated-non-pivot-maiz,#E6AB02
2024-10-21,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.7167106866836548,0.3347413390874862,0.8496306240558624,34,34,1.0,True,0.7167106866836548,4-r-irrigated-non-pivot-maiz,#E6AB02
2024-11-05,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.423114612698555,0.2358857430517673,0.6373004466295242,34,34,1.0,True,0.4329053089022636,4-r-irrigated-non-pivot-maiz,#E6AB02
2024-11-10,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.4426960051059723,0.2693438157439232,0.651726022362709,34,34,1.0,True,0.4329053089022636,4-r-irrigated-non-pivot-maiz,#E6AB02
2024-12-05,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.2953574955463409,0.2275724969804287,0.3855279013514519,34,34,1.0,True,0.304867260158062,4-r-irrigated-non-pivot-maiz,#E6AB02
2024-12-10,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.3209943920373916,0.234481606632471,0.3652676343917846,34,34,1.0,True,0.2953574955463409,4-r-irrigated-non-pivot-maiz,#E6AB02
2024-12-15,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.314377024769783,0.2386458404362201,0.337016336619854,34,34,1.0,True,0.2953574955463409,4-r-irrigated-non-pivot-maiz,#E6AB02
2024-12-20,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.2877157181501388,0.2262966334819793,0.3259279504418373,34,34,1.0,True,0.2877157181501388,4-r-irrigated-non-pivot-maiz,#E6AB02
2024-12-25,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,33,0.2381286919116974,0.201334148645401,0.2966974973678589,34,34,0.9705882352941176,True,0.2381286919116974,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-01-04,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.2173100560903549,0.1965518034994602,0.2469485253095626,34,34,1.0,True,0.2247728034853935,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-01-09,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.2226607650518417,0.1991998627781868,0.253300417214632,34,34,1.0,True,0.2199854105710983,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-01-14,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.2268848419189453,0.2147084176540374,0.2503522709012031,34,34,1.0,True,0.2199854105710983,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-01-24,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,33,0.1974304020404815,0.1896389126777649,0.2141400575637817,34,34,0.9705882352941176,True,0.2088288962841034,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-02-03,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.2013668641448021,0.1870856471359729,0.2119264937937259,34,34,1.0,True,0.2015287429094314,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-02-08,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.2162909284234047,0.1944497860968113,0.2314290925860405,34,34,1.0,True,0.2015287429094314,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-02-13,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.2016906216740608,0.1847346350550651,0.210533294826746,34,34,1.0,True,0.2015287429094314,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-02-23,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.1832997128367424,0.1645061336457729,0.1954185850918293,34,34,1.0,True,0.1839517205953598,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-03-05,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.1723122671246528,0.1613051742315292,0.1846644654870033,34,34,1.0,True,0.1839517205953598,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-03-10,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,18,0.1846037283539772,0.174208428710699,0.1901092305779457,34,34,0.5294117647058824,True,0.178457997739315,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-03-15,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.18735983222723,0.1800731383264064,0.1933328099548816,34,34,1.0,True,0.1667617596685886,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-03-25,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,23,0.1522280871868133,0.1478686183691024,0.1654667779803276,34,34,0.6764705882352942,True,0.1570113226771354,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-03-27,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,31,0.1612112522125244,0.1468056812882423,0.1682262942194938,34,34,0.9117647058823528,True,0.1570113226771354,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-03-30,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.1570113226771354,0.1443296149373054,0.1669577695429325,34,34,1.0,True,0.1546197049319744,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-04-04,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,24,0.1899554580450058,0.1516865827143192,0.209858275949955,34,34,0.7058823529411765,True,0.1522280871868133,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-04-06,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.1423359960317611,0.1339404284954071,0.1542476564645767,34,34,1.0,True,0.1522280871868133,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-04-09,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.1449272483587265,0.1360872089862823,0.1613188758492469,34,34,1.0,True,0.1464930549263954,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-04-16,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.1464930549263954,0.1363573782145977,0.1570863500237465,34,34,1.0,True,0.1423359960317611,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-04-24,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.132267452776432,0.1241637915372848,0.1418618075549602,34,34,1.0,True,0.131979689002037,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-04-26,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.1274442970752716,0.1141154188662767,0.1334117315709591,34,34,1.0,True,0.131979689002037,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-04-29,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,17,0.1275010108947754,0.1145368218421936,0.1316934525966644,34,34,0.5,True,0.131979689002037,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-05-04,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,31,0.1229557394981384,0.1127303391695022,0.1325514614582061,34,34,0.9117647058823528,True,0.131979689002037,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-05-06,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,33,0.131979689002037,0.1258560419082641,0.1452543437480926,34,34,0.9705882352941176,True,0.131979689002037,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-05-09,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,17,0.1716755330562591,0.1310546696186065,0.1801454871892929,34,34,0.5,True,0.131979689002037,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-05-16,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.149862140417099,0.13793670758605,0.17259531468153,34,34,1.0,True,0.1465133726596832,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-05-24,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.1465133726596832,0.1327935978770256,0.1755487844347953,34,34,1.0,True,0.1532556489109993,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-05-26,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,26,0.1566491574048996,0.1301389411091804,0.2205733321607113,34,34,0.7647058823529411,True,0.1532556489109993,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-05-29,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.1453869864344597,0.130851712077856,0.1950613707304,34,34,1.0,True,0.1566491574048996,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-06-03,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,33,0.2156652510166168,0.1754164546728134,0.2896551489830017,34,34,0.9705882352941176,True,0.2156652510166168,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-06-08,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.2912844121456146,0.2308346591889858,0.4066736847162246,34,34,1.0,True,0.2912844121456146,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-06-13,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.5297553837299347,0.4068736433982849,0.691329225897789,34,34,1.0,True,0.6126171499490738,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-06-18,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.6954789161682129,0.5901936292648315,0.8339890241622925,34,34,1.0,True,0.7518594712018967,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-06-23,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.8082400262355804,0.7290351390838623,0.8839012533426285,34,34,1.0,True,0.8426815122365952,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-06-28,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.8771229982376099,0.8435948342084885,0.8967641294002533,34,34,1.0,True,0.896646723151207,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-07-03,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.9349665641784668,0.9178195893764496,0.9536639451980592,34,34,1.0,True,0.916170448064804,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-07-08,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.916170448064804,0.8982062190771103,0.9251300543546676,34,34,1.0,True,0.920371189713478,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-07-13,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.93961501121521,0.920342206954956,0.9548847675323486,34,34,1.0,True,0.916170448064804,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-07-15,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.924571931362152,0.9034681767225266,0.9462192952632904,34,34,1.0,True,0.916170448064804,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-07-18,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.9160779714584352,0.9017201960086824,0.9425480216741562,34,34,1.0,True,0.916170448064804,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-07-25,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,33,0.8946639895439148,0.8830026388168335,0.9145651459693908,34,34,0.9705882352941176,True,0.9119626581668854,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-07-28,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,34,0.9078473448753356,0.8890042006969452,0.9315623939037324,34,34,1.0,True,0.9012556672096252,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-08-02,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,33,0.9332857728004456,0.90780508518219,0.9592995643615724,34,34,0.9705882352941176,True,0.8686959743499756,4-r-irrigated-non-pivot-maiz,#E6AB02
2025-08-04,4,Maíz,Cultivo de verano,Maíz,R,irrigated_non_pivot,21,0.8686959743499756,0.8596672415733337,0.882614254951477,34,34,0.6176470588235294,True,0.8686959743499756,4-r-irrigated-non-pivot-maiz,#E6AB02
